"X","Site","ID",".id","Condition","uniqueID",".id_exclusiondata","Site_exclusiondata","ID_exclusiondata","SuspicionText","Exclusion","Gender","Age","Edu_highest","Edu_current","Edu_subject","Version","Comment","Misc.Notes..when.applicable.",".id_cheatdata","fileID","block1","block2","EssayTime_.sec.","Happiness","Sadness","Euphoria","Disgust","Pleasure","Joy","Anger","Fear","Admiration","Love","Remorse","Guilt","Hope","Shame","Resentment","Tenderness",".id_cheatdata_cheatdata","fileID_cheatdata","block1_cheatdata","block2_cheatdata","CONDuniqueID","Protocol","Cheating","FWD1","FWD2","FWD3","FWD4","FWD5","FWD6","FWD7","FWD8","FWD9","FWD10","FWD11","FWD12","FWD13","FWD14","FWD15","FWD16","FWD17","FWD18","FWD19","FWD20","FWD21","FWD22","FWD23","FWD24","FWD25","FWD26","FWD27","FWD28","FAD1","FAD2","FAD3","FAD4","FAD5","FAD6","FAD7","FAD8","FAD9","FAD10","FAD11","FAD12","FAD13","FAD14","FAD15","FAD16","FAD17","FAD18","FAD19","FAD20","FAD21","FAD22","FAD23","FAD24","FAD25","FAD26","FAD27","FWD","FAD","PosAff","NegAff","FreeWill","Coder.1","Coder.2","Final.Code"
538,"Miami",66,"Miami","Control","Miami_66","Miami","Miami",66,"The tasks were very disconnected from each other, and they were also in different formats. I thought the study was about reading and computer tasks.",0,"Male",19,"","","","RPP","","","","",NA,NA,227,3,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,"Miami","participant66.csv",1,7,"df.RPP_Miami_66","RPP",8,4,3,4,4,4,2,4,3,2,4,3,3,4,3,3,2,4,3,3,4,3,4,4,4,3,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,12,8,0.17073819872501,0,0,0
539,"Miami",67,"Miami","Anti","Miami_67","Miami","Miami",67,"No. I did not notice anything unusual. I think this experiment was to test comprehension skills vs. Math/problem solving skills and how it reflects onto feelings and beliefs.",0,"Female",18,"","","","RPP","","","","",NA,NA,220,2,2,1,1,1,2,1,2,1,1,1,1,2,1,1,1,"Miami","participant67.csv",10,10,"df.RPP_Miami_67","RPP",20,2,4,3,4,2,1,4,4,2,5,3,2,2,4,2,2,3,2,3,4,4,4,3,3,4,5,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,11,10,0.78896670914106,0,0,0
540,"Miami",68,"Miami","Control","Miami_68","Miami","Miami",68,"I noticed that the answers were given prior to when you had to type it in. This was definitely confusing. I'm sure that something else rather than my math ability was being tested. Maybe the experiment was about whether we told the instructor or not?",1,"Female",18,"","","","RPP","","","","",NA,NA,185,3,2,1,1,2,2,1,2,2,3,2,1,5,2,3,2,"Miami","participant68.csv",10,10,"df.RPP_Miami_68","RPP",20,5,5,3,1,4,2,3,4,3,4,3,1,1,5,1,3,3,5,3,5,5,5,3,1,3,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,20,14,-0.447490311691039,0,0,0
541,"Miami",69,"Miami","Anti","Miami_69","Miami","Miami",69,"I thought this experiment was just about reading an essay and answering questions about. I'm not sure how the article & the math & the questionnaire all add together because they seem to be very different tasks and pulling from different cognitive areas.",0,"Female",18,"","","","RPP","","","","",NA,NA,255,3,2,1,1,4,3,2,3,4,4,1,1,3,1,1,1,"Miami","participant69.csv",2,3,"df.RPP_Miami_69","RPP",5,5,4,2,4,5,1,1,4,3,5,2,1,3,5,3,2,5,1,1,2,4,5,3,1,3,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,23,12,1.40719521955711,0,0,0
542,"Miami",7,"Miami","Anti","Miami_7","Miami","Miami",7,"The math seemed really unrelated to the rest of the experiment. Since if we didn't hit the space bar it gave us answers, I think it was about if we would actually do it or not.",1,"Female",19,"","","","RPP","","","","",NA,NA,124,3,1,2,1,3,2,1,1,3,2,1,1,4,1,1,1,"Miami","participant 7.csv",7,9,"df.RPP_Miami_7","RPP",16,3,4,3,4,4,1,2,3,3,4,2,4,4,3,2,3,2,1,2,3,3,3,4,3,4,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,20,8,1.40719521955711,1,1,1
543,"Miami",70,"Miami","Control","Miami_70","Miami","Miami",70,"could possibly be how the article effect your judgement or problem solving skills? In some way it felt like the article was used to prime my thought process",0,"Female",18,"","","","RPP","","","","",NA,NA,289,4,1,3,1,3,4,1,2,3,3,1,1,3,1,1,2,"Miami","participant70.csv",0,3,"df.RPP_Miami_70","RPP",3,4,4,2,4,5,2,1,2,2,5,2,1,1,4,2,3,3,1,2,5,5,4,2,4,2,5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,25,9,-1.06571882210709,0,0,0
544,"Miami",71,"Miami","Anti","Miami_71","Miami","Miami",71,"I did not notice anything usual about the experiment. I think it had something to do with moods and how that relates to the time it takes to complete certain tasks.",0,"Female",18,"","","","RPP","","","","",NA,NA,298,3,2,1,1,2,2,1,2,1,3,1,1,2,1,1,3,"Miami","participant71.csv",0,1,"df.RPP_Miami_71","RPP",1,4,3,2,2,4,2,1,2,2,3,2,3,3,4,1,2,1,2,2,3,2,1,1,4,4,5,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,17,10,-0.138376056483014,0,0,0
545,"Miami",72,"Miami","Control","Miami_72","Miami","Miami",72,"The answer to the math problems appeared under the problem after a few seconds passed. I think the experiment was trying to confuse the participant by overloading them with information.",0,"Female",18,"","","","RPP","","","","",NA,NA,182,3,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,"Miami","participant72.csv",10,10,"df.RPP_Miami_72","RPP",20,4,4,4,4,5,2,2,4,4,4,4,2,4,4,1,5,4,4,3,4,5,3,4,4,3,5,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,11,9,1.09808096434908,0,0,0
546,"Miami",73,"Miami","Anti","Miami_73","Miami","Miami",73,"I think that the answers were purposely put on the math section to see if people would cheat.",1,"Male",19,"","","","RPP","","","","",NA,NA,200,1,1,1,1,3,1,1,1,1,1,1,1,2,1,1,2,"Miami","participant73.csv",8,10,"df.RPP_Miami_73","RPP",18,5,5,3,1,5,2,1,2,3,4,4,1,3,2,3,2,2,2,5,5,5,1,3,5,3,5,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,12,8,-2.61129009814721,1,1,1
547,"Miami",74,"Miami","Control","Miami_74","Miami","Miami",74,"Nothing seemed particularly unusual. It was odd that the survey questions had no correlation to the comprehension reading. I'm not sure what it was about, maybe to test cognitive skills.",0,"Female",18,"","","","RPP","","","","",NA,NA,230,4,1,1,1,2,4,2,2,4,4,1,1,5,1,1,1,"Miami","participant74.csv",2,6,"df.RPP_Miami_74","RPP",8,3,5,4,5,5,2,1,2,4,5,3,1,5,5,2,3,2,4,3,5,5,3,2,4,3,5,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,25,10,-0.447490311691039,0,0,0
548,"Miami",8,"Miami","Control","Miami_8","Miami","Miami",8,"I may have been odd that I was the only person, but then again 9:00 AM is early for some people. Other than that it was normal.",0,"Female",19,"","","","RPP","","","","",NA,NA,149,3,2,3,1,1,2,2,3,3,4,4,2,2,2,1,1,"Miami","participant 8.csv",1,6,"df.RPP_Miami_8","RPP",7,4,3,3,2,3,2,2,2,3,2,2,1,4,5,3,3,4,2,2,3,3,1,2,5,3,4,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,19,17,-1.37483307731511,0,0,0
549,"Miami",9,"Miami","Anti","Miami_9","Miami","Miami",9,"No. it was about comprehension and what our opinions were after reading the article.",0,"Female",17,"","","","RPP","","","","",NA,NA,295,3,1,2,1,1,2,1,2,2,2,1,1,4,1,1,2,"Miami","participant 9.csv",3,3,"df.RPP_Miami_9","RPP",6,1,4,3,5,2,2,3,2,1,5,4,2,1,4,3,2,2,1,2,4,4,2,4,4,5,3,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,18,9,-0.138376056483014,0,0,0
550,"Winchester",1,"Winchester","Control","Winchester_1","Winchester","Winchester",1,"Nothing seemed unusual. Possibly looking at intelligence levels vs answers to questionnaires.",0,"Female",25,"","","","ML5","","","Winchester","1.csv",0,2,NA,5,2,2,1,4,4,1,1,3,5,1,1,4,1,1,2,"Winchester","1.csv",0,2,"ML5_Winchester_1","ML5",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,3,1,2,5,5,2,1,3,4,2,4,5,4,2,2,3,3,3,2,4,1,3,3,4,NA,26,29,9,0.572359925101492,0,0,0
551,"Winchester",10,"Winchester","Anti","Winchester_10","Winchester","Winchester",10,"Possibly the way people order solutions as the sentence problems required you to understand and reorder and the maths problems require the same skill. Although the answer being present might have been a deception and testing whether the participants would cheat.",1,"Female",20,"","","","ML5","","","Winchester","10.csv",4,2,NA,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,"Winchester","10.csv",4,2,"ML5_Winchester_10","ML5",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,1,5,2,2,4,5,4,4,4,4,2,4,4,4,2,4,2,2,2,4,2,4,2,4,4,NA,26,8,9,0.572359925101492,1,1,1
552,"Winchester",11,"Winchester","Control","Winchester_11","Winchester","Winchester",11,"The experiment made me really think using my mind, I have no idea what it was about.",0,"Female",19,"","","","ML5","","","Winchester","11.csv",1,3,NA,4,3,2,1,1,4,1,1,3,2,1,2,4,2,1,1,"Winchester","11.csv",1,3,"ML5_Winchester_11","ML5",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,3,4,2,2,3,5,4,4,2,5,2,3,4,4,3,4,4,4,4,5,4,4,4,4,5,NA,30,21,12,1.43310847839635,0,0,0
553,"Winchester",12,"Winchester","Anti","Winchester_12","Winchester","Winchester",12,"The experiment focused a lot on my personal opinion or views on free will as well as my personal feelings. However, I'm not sure how maths fit into it. The experiment might be about how different people respond to English and maths, how it affects them personally.",0,"Female",18,"","","","ML5","","","Winchester","12.csv",3,10,NA,4,2,2,1,2,3,1,2,3,4,3,2,4,2,1,3,"Winchester","12.csv",3,10,"ML5_Winchester_12","ML5",13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,3,2,4,2,4,4,4,2,3,3,3,3,2,2,4,2,3,2,4,4,3,2,2,3,NA,20,25,14,-0.718762904840793,0,0,0
554,"Winchester",13,"Winchester","Control","Winchester_13","Winchester","Winchester",13,"People's ability in the two main national curriculum areas and how their performance compares to their mental well-being.",0,"Female",20,"","","","ML5","","","Winchester","13.csv",1,1,NA,2,5,2,2,2,2,5,2,4,4,4,4,4,4,4,4,"Winchester","13.csv",1,1,"ML5_Winchester_13","ML5",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2,4,1,1,5,5,2,4,4,5,2,4,4,2,2,2,2,4,2,3,2,2,2,4,2,NA,24,24,30,0.141985648454064,0,0,0
555,"Winchester",14,"Winchester","Control","Winchester_14","Winchester","Winchester",14,"I think it was about how mood affects concentration. I don't think anything was unusual.",0,"Female",20,"","","","ML5","","","Winchester","14.csv",2,1,NA,3,3,1,1,2,3,1,4,3,4,2,2,5,1,1,2,"Winchester","14.csv",2,1,"ML5_Winchester_14","ML5",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,4,4,3,2,4,4,4,1,4,2,4,3,4,2,4,4,4,4,2,4,4,3,4,4,4,NA,22,23,15,-0.288388628193365,0,0,0
556,"Winchester",15,"Winchester","Anti","Winchester_15","Winchester","Winchester",15,"Some of the answers to the maths questions were in the equations themselves. I think the equations included much of the same numbers but were arranged in a different order.",0,"Female",20,"","","","ML5","","","Winchester","15.csv",3,7,NA,4,4,1,1,3,2,1,4,2,3,1,1,2,1,2,2,"Winchester","15.csv",3,7,"ML5_Winchester_15","ML5",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,2,1,2,2,3,4,2,4,4,4,2,4,4,2,2,4,3,2,4,5,4,4,2,5,5,NA,24,19,15,0.141985648454064,0,0,0
557,"Winchester",16,"Winchester","Control","Winchester_16","Winchester","Winchester",16,"I was confused because I couldn't work out how each test linked. How our feelings/emotions link to math/english ability?",0,"Female",19,"","","","ML5","","","Winchester","16.csv",3,7,NA,4,1,1,1,2,2,1,1,2,4,1,1,4,1,1,2,"Winchester","16.csv",3,7,"ML5_Winchester_16","ML5",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,4,4,2,4,4,4,2,2,4,3,2,4,4,2,2,3,3,4,3,4,3,2,3,4,4,NA,23,21,8,-0.0732014898696505,0,0,0
558,"Winchester",17,"Winchester","Anti","Winchester_17","Winchester","Winchester",17,"With the maths that you improved as you go along. With the writing part, interpretation depending on mood. That you get better with maths the more angry you get.",0,"Female",42,"","","","ML5","","","Winchester","17.csv",7,9,NA,2,5,1,1,1,1,3,5,3,5,1,1,1,1,3,2,"Winchester","17.csv",7,9,"ML5_Winchester_17","ML5",16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,2,2,1,5,4,3,4,4,4,3,4,4,2,4,3,4,4,2,2,2,4,2,4,5,NA,20,16,20,-0.718762904840793,0,0,0
559,"Winchester",18,"Winchester","Control","Winchester_18","Winchester","Winchester",18,"English and maths skills, and how it links to human perception.",0,"Female",20,"","","","ML5","","","Winchester","18.csv",5,9,NA,4,1,1,1,2,3,1,1,2,4,1,1,4,1,1,3,"Winchester","18.csv",5,9,"ML5_Winchester_18","ML5",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,2,4,2,1,5,3,4,3,4,3,3,4,4,4,4,4,4,3,2,4,3,3,2,3,4,NA,22,23,8,-0.288388628193365,0,0,0
560,"Winchester",19,"Winchester","Anti","Winchester_19","Winchester","Winchester",19,"Something to do with the space bar. I believe you will be aware of which questions I did not click space fast enough.",1,"Male",18,"","","","ML5","","","Winchester","19.csv",4,4,NA,3,2,1,1,3,2,2,3,2,2,1,1,4,2,2,2,"Winchester","19.csv",4,4,"ML5_Winchester_19","ML5",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,3,2,4,3,2,2,3,4,3,4,3,2,2,2,3,4,4,4,2,4,3,4,3,NA,22,19,14,-0.288388628193365,0,0,0
561,"Winchester",2,"Winchester","Control","Winchester_2","Winchester","Winchester",2,"I think it was about seeing if you would work the question out yourself and ignore the answer given to you, or just use the answer and not work it out yourself.",1,"Female",19,"","","","ML5","","","Winchester","2.csv",10,10,NA,4,1,3,1,4,4,1,1,3,4,1,1,5,1,1,1,"Winchester","2.csv",10,10,"ML5_Winchester_2","ML5",20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,4,1,1,4,5,3,4,4,4,1,2,4,4,1,4,5,2,4,4,5,4,2,4,4,NA,30,28,8,1.43310847839635,1,1,1
562,"Winchester",20,"Winchester","Control","Winchester_20","Winchester","Winchester",20,"Cheating? Stress to be stuck to be getting right answers [sic]. Writing vs math tests.",1,"Female",21,"","","","ML5","","","Winchester","20.csv",6,10,NA,4,1,2,2,1,2,1,2,1,4,1,2,4,2,2,1,"Winchester","20.csv",6,10,"ML5_Winchester_20","ML5",16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,3,2,1,2,3,3,1,4,4,2,3,3,3,3,3,3,2,4,2,3,1,3,4,2,2,NA,15,19,13,-1.79469859645936,1,1,1
563,"Winchester",21,"Winchester","Anti","Winchester_21","Winchester","Winchester",21,"How emotions at the time affect academic performance.",0,"Female",18,"","","","ML5","","","Winchester","21.csv",4,10,NA,4,2,1,1,1,1,1,1,1,5,1,3,4,1,1,1,"Winchester","21.csv",4,10,"ML5_Winchester_21","ML5",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,2,1,1,5,4,2,4,3,4,4,4,4,5,2,2,3,2,3,5,3,2,3,4,2,NA,25,18,11,0.357172786777778,0,0,0
564,"Winchester",22,"Winchester","Control","Winchester_22","Winchester","Winchester",22,"I couldn't really tell. Whether math skills can predict your views on fate and all that? Except then I don't know about the sentences so who knows. Didn't think anything unusual except experimenter not allowed in room.",0,"Female",19,"","","","ML5","","","Winchester","22.csv",0,0,NA,3,2,1,1,2,1,1,1,1,3,1,1,3,1,2,1,"Winchester","22.csv",0,0,"ML5_Winchester_22","ML5",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,2,2,2,4,4,3,2,4,3,2,4,4,4,2,3,4,4,2,4,4,3,4,4,4,NA,23,15,10,-0.0732014898696505,0,0,0
565,"Winchester",23,"Winchester","Anti","Winchester_23","Winchester","Winchester",23,"Numbers weren't in brackets. 20 minutes for all these questions?!",0,"Female",28,"","","","ML5","","","Winchester","23.csv",2,10,NA,3,2,1,1,2,3,2,4,1,3,1,2,3,2,3,3,"Winchester","23.csv",2,10,"ML5_Winchester_23","ML5",12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,5,1,5,2,5,4,2,1,4,1,4,2,4,4,2,2,1,3,4,4,5,2,4,2,NA,29,19,17,1.21792134007263,0,0,0
566,"Winchester",24,"Winchester","Control","Winchester_24","Winchester","Winchester",24,"I think the experiment had to do with concentration and ability to keep the attentional resources focused despite """"""""failure"""""""" and pressure towards one's patience.",0,"Male",30,"","","","ML5","","","Winchester","24.csv",0,2,NA,2,2,1,2,1,2,1,1,2,3,1,1,3,1,1,2,"Winchester","24.csv",0,2,"ML5_Winchester_24","ML5",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,2,2,3,2,5,3,3,1,5,2,2,2,5,4,3,1,2,3,3,4,3,2,5,2,NA,29,16,10,1.21792134007263,0,0,0
567,"Winchester",25,"Winchester","Anti","Winchester_25","Winchester","Winchester",25,"Was suspicious that answer came up in maths test unless space bar was pressed. Made sure I did so in case my response was being timed.",1,"Female",28,"","","","ML5","","","Winchester","25.csv",1,2,NA,3,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,"Winchester","25.csv",1,2,"ML5_Winchester_25","ML5",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,4,2,1,2,5,5,2,4,4,4,2,1,4,4,2,4,3,3,4,4,4,4,2,3,4,NA,26,12,8,0.572359925101492,0,0,0
568,"Winchester",26,"Winchester","Anti","Winchester_26","Winchester","Winchester",26,"All of the statements were against free will. Maybe see if subconsciously that changes my mind about free will?",0,"Female",19,"","","","ML5","","","Winchester","26.csv",0,6,NA,3,3,2,1,4,3,2,2,3,3,1,3,4,2,1,2,"Winchester","26.csv",0,6,"ML5_Winchester_26","ML5",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,4,3,1,2,3,4,2,2,3,5,2,4,4,4,2,3,3,4,2,4,3,4,4,3,5,NA,24,24,15,0.141985648454064,0,0,0
569,"Winchester",27,"Winchester","Control","Winchester_27","Winchester","Winchester",27,"They was a lot adding/taking away but no times and other maths. Numbers and maths to see whether people are capable to solve the problem.",0,"Female",20,"","","","ML5","","","Winchester","27.csv",3,10,NA,4,3,3,2,3,4,4,3,2,5,2,2,4,2,3,3,"Winchester","27.csv",3,10,"ML5_Winchester_27","ML5",13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,4,2,4,3,4,4,3,4,3,3,3,3,4,3,3,4,3,3,2,4,3,4,3,4,4,NA,21,28,21,-0.503575766517079,0,0,0
570,"Winchester",28,"Winchester","Control","Winchester_28","Winchester","Winchester",28,"I think the experiment was measuring how quickly a person can answer a simple maths question, compared to their beliefs.",0,"Female",20,"","","","ML5","","","Winchester","28.csv",0,1,NA,4,3,1,1,2,2,1,1,2,4,1,2,4,1,4,2,"Winchester","28.csv",0,1,"ML5_Winchester_28","ML5",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,1,2,2,3,1,2,4,4,4,2,5,1,1,2,4,1,1,4,2,4,1,4,5,NA,17,21,14,-1.36432431981194,0,0,0
571,"Winchester",29,"Winchester","Anti","Winchester_29","Winchester","Winchester",29,"The only unusual thing I noticed was that the experiment used numerical study and wording which isn't used that often so maybe to compare it.",0,"Female",21,"","","","ML5","","","Winchester","29.csv",1,7,NA,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,"Winchester","29.csv",1,7,"ML5_Winchester_29","ML5",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,3,4,3,4,3,5,3,4,2,4,3,4,4,2,3,4,3,3,5,4,2,4,3,4,3,NA,26,11,8,0.572359925101492,0,0,0
572,"Winchester",3,"Winchester","Anti","Winchester_3","Winchester","Winchester",3,"About opinion of free will and if you cheated + waited for the answer.",1,"Female",21,"","","","ML5","","","Winchester","3.csv",2,4,NA,2,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,"Winchester","3.csv",2,4,"ML5_Winchester_3","ML5",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,2,4,2,3,5,4,3,4,3,3,3,3,4,4,2,3,4,4,1,4,4,4,4,3,4,NA,23,11,8,-0.0732014898696505,1,1,1
573,"Winchester",30,"Winchester","Control","Winchester_30","Winchester","Winchester",30,"Nothing particularly unusual, just difficult. Perhaps how quickly you solve problems, both in writing and maths.",0,"Female",19,"","","","ML5","","","Winchester","30.csv",6,10,NA,4,2,1,1,1,3,1,1,2,1,1,1,2,1,1,1,"Winchester","30.csv",6,10,"ML5_Winchester_30","ML5",16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,4,4,2,2,4,4,2,4,4,4,3,2,4,4,2,2,2,4,2,4,4,NA,22,15,9,-0.288388628193365,0,0,0
574,"Winchester",31,"Winchester","Anti","Winchester_31","Winchester","Winchester",31,"There were answer before I put in my answer or calculating. The experiment was easy because it was just typing answers what I was shown but sometimes tried to calculate on myself.",0,"Female",20,"","","","ML5","","","Winchester","31.csv",9,10,NA,4,3,4,4,4,5,2,4,2,4,4,2,3,2,2,4,"Winchester","31.csv",9,10,"ML5_Winchester_31","ML5",19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,4,2,3,4,2,2,2,2,4,2,3,4,3,3,2,4,2,2,4,3,4,4,4,4,NA,22,30,23,-0.288388628193365,0,0,0
575,"Winchester",32,"Winchester","Control","Winchester_32","Winchester","Winchester",32,"Strange question to ask - looking at numbers. Link between reading and number comprehension?",0,"Female",20,"","","","ML5","","","Winchester","32.csv",0,7,NA,4,2,1,1,1,3,1,3,3,2,2,1,2,1,1,2,"Winchester","32.csv",0,7,"ML5_Winchester_32","ML5",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2,2,2,2,2,5,1,4,4,2,2,4,2,4,2,2,3,4,3,4,4,4,2,2,3,NA,22,18,12,-0.288388628193365,0,0,0
576,"Winchester",33,"Winchester","Anti","Winchester_33","Winchester","Winchester",33,"Lots of repetition in the first task, felt like getting led into believing I had no free will. Felt like learning study in the second task - boring, frustrating, and unrewarding. Maybe I should have left.",0,"Female",25,"","","","ML5","","","Winchester","33.csv",4,8,NA,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,"Winchester","33.csv",4,8,"ML5_Winchester_33","ML5",12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,4,4,3,3,3,4,3,2,2,3,4,3,4,4,3,4,3,4,3,3,4,4,3,3,3,NA,25,9,10,0.357172786777778,0,0,0
