"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","Many_labs_version","research_type","research_title","measure_name","variable_name","Q58","variable_order","N","N_items","hypothesis_support","reliability_type","reliability_type_5_TEXT","reliability_coeff","Def1","Op_version","Op1","Op2","Op3","Op4","Op5","Sel_existing","Sel_existing_2_TEXT","Sel1","Sel2","Sel3","Sel4","Sel_psych_evidence","Sel_psych_evidence_4_TEXT","Quant1","Quant2","Quant3","Quant4","Mod_check","Mod1","Mod2","Mod3","Mod4","Mod5","Mod6","Mod_time"
"2023-04-22 05:43:19","2023-04-22 05:49:06","Survey Preview","","100","347","True","2023-04-22 05:49:08","R_28LP2FRVaMXZI1L","","","","","51.5145","4.4331","preview","EN","3","Original","Running on Empty","Stroop task","response latency","False","1","33","multiple item measure","Yes","Not Reported","","","False","","True","True","True","False","False","True, namely:","Stroop Task from Stroop (1935)","False","False","False","False","None","","True","Not applicable","True","False","None Reported","","","","","","",""
"2023-04-22 06:05:50","2023-04-22 06:15:29","Survey Preview","","100","578","True","2023-04-22 06:15:30","R_WlppEhOtlYQfKUN","","","","","51.5145","4.4331","preview","EN","3","Original","Availability: A Heuristic for Judging Frequency and Probability","letter position frequency guessing task","judgement of frequency","False","1","152","multiple item measure","Yes","","","","True","","True","False","True","False","True","True, namely:","extensive word-count of Mayzner and Tresselt when determining the consonants to use","True","True","False","False","None","","True","True","Not applicable","Not applicable","False","","","","","","",""
"2023-04-22 06:15:37","2023-04-22 06:22:38","Survey Preview","","100","420","True","2023-04-22 06:22:40","R_1eOyEHYOUi6UNJB","","","","","51.5145","4.4331","preview","EN","3","Original","Warmer hearts, warmer rooms: Focusing on positive communal but not agentic traits increases estimates of ambient temperature","room temperature estimation question","physical warmth","False","1","80","1 item measure","No","","","","Not Applicable","","Not applicable","False","False","True","False","False, materials were newly developped for this study","","True","False","Not applicable","Not applicable","Not Apllicable (only report this if psychometric evidence would not be possible for this measure, otherwise report as None)","","True","False","Not applicable","Not applicable","False","","","","","","",""
"2023-04-22 06:22:59","2023-04-22 06:46:07","Survey Preview","","100","1387","True","2023-04-22 06:46:09","R_1oIsb2SQ6ZwqGU0","","","","","51.5145","4.4331","preview","EN","3","Original","Effects of Need for Cognition on Message Evaluation, Recall, and Persuasion (IN REPLICATION CALLED: Issue Involvement can Increas or Decrease Persuasion by Enhancing Message-Relevant Cognitive Responses)","argument quality rating question set from this study","argument quality rating","False","1","114","multiple item measure","No","Not Reported","","","True","","True","True","True","False","True","False, materials were newly developped for this study","","True","False","False","False","None","","True","True","True","True","False","","","","","","",""
"2023-04-22 06:46:15","2023-04-22 06:50:54","Survey Preview","","100","279","True","2023-04-22 06:50:55","R_A6eaYgBacMEAVlD","","","","","51.5145","4.4331","preview","EN","3","Original","Effects of Need for Cognition on Message Evaluation, Recall, and Persuasion (IN REPLICATION CALLED: Issue Involvement can Increas or Decrease Persuasion by Enhancing Message-Relevant Cognitive Responses)","34-item NCS (Cacioppo & Petty, 1982)","Need for cognition","False","2","114","multiple item measure","No","Not Reported","","","True","the 34-item NCS (Cacioppo & Petty, 1982) ","True","False","True","False","False","True, namely:","the 34-item NCS (Cacioppo & Petty, 1982) ","True","False","False","False","None","","True","False","False","False","None Reported","","","","","","",""
"2023-04-22 06:51:14","2023-04-22 07:01:47","Survey Preview","","100","632","True","2023-04-22 07:01:49","R_3q8sNggzgzei66y","","","","","51.5145","4.4331","preview","EN","3","Original","Cloninger's Psychobiological Model of Temperament and Character and the Five-Factor Model of Personality","The authorised Dutch translation of Costa and McCrae's NEO-PI-R","Conscientiousness","True","1","130","multiple item measure","No","Not Reported","","","False","The authorised Dutch translation of Costa and McCrae's NEO-PI-R","True","False","False","False","False","True, namely:","The authorised Dutch translation of Costa and McCrae's NEO-PI-R","True","True","False","True","None","","True","False","False","False","False","","","","","","",""
"2023-04-22 07:02:00","2023-04-22 07:04:49","Survey Preview","","100","168","True","2023-04-22 07:04:50","R_2tfZDjaJaN06BkA","","","","","51.5145","4.4331","preview","EN","3","Original","Cloninger's Psychobiological Model of Temperament and Character and the Five-Factor Model of Personality (in REP: The Relation between Persistence and Conscientiousness (De Fruyt, Van De Wiele, & Van Heeringen, 2000)","The Dutch translation of Cloninger's Temperament and Character Inventory","persistence","True","2","130","multiple item measure","No","Not Reported","","","False","The Dutch translation of Cloninger's Temperament and Character Inventory","True","False","False","False","False","True, namely:","The Dutch translation of Cloninger's Temperament and Character Inventory","True","True","False","True","None","","True","False","False","False","False","","","","","","",""
"2023-04-22 07:05:18","2023-04-22 07:14:20","Survey Preview","","100","542","True","2023-04-22 07:14:22","R_2zeVF0BeUR3YOb5","","","","","51.5145","4.4331","preview","EN","3","Original","Metaphoric structuring: understanding time through spatial metaphors","ambiguous temporal statement","temporal statement perception","False","1","98","1 item measure","Yes","","","","True","","True","False","True","True","False","Not Clearly Stated","","False","True","Not applicable","Not applicable","None","","True","False","Not applicable","Not applicable","None Reported","","","","","","",""
"2023-04-22 07:14:38","2023-04-22 07:23:36","Survey Preview","","100","537","True","2023-04-22 07:23:37","R_6hAWm2TtpcfqmnT","","","","","51.5145","4.4331","preview","EN","3","Original","Weight as an Embodiment of Importance","question investigating the importance of listening to student opinions","perceptions of importance","False","1","50","1 item measure","No","","","","True","","False","True","True","True","False","Not Clearly Stated","","False","False","Not applicable","Not applicable","Not Apllicable (only report this if psychometric evidence would not be possible for this measure, otherwise report as None)","","True","True","Not applicable","Not applicable","None Reported","","","","","","",""
"2023-04-22 08:12:37","2023-04-22 08:20:10","Survey Preview","","100","452","True","2023-04-22 08:20:12","R_ZyIj6lpZHSHqu2J","","","","","51.5145","4.4331","preview","EN","5","Original","Increasing and Decreasing Motor and Cognitive Output: A Model of General Action and Inaction Goals","SAT-type verbal ability problems","verbal ability","False","1","36","multiple item measure","No","Not Reported","","","False","","False","False","True","True","True","Not Clearly Stated","","False","False","False","False","None","","False","True","Not applicable","True","None Reported","","","","","","",""
"2023-04-22 08:20:17","2023-04-22 08:22:31","Survey Preview","","100","133","True","2023-04-22 08:22:32","R_3jcTkEfRhjV7vDC","","","","","51.5145","4.4331","preview","EN","5","Original","Increasing and Decreasing Motor and Cognitive Output: A Model of General Action and Inaction Goals","SAT-type quantitative ability problems","quantitative ability","False","2","36","multiple item measure","No","Not Reported","","","False","","False","False","True","True","True","Not Clearly Stated","","False","False","False","False","None","","False","True","Not applicable","True","None Reported","","","","","","",""
"2023-04-22 08:22:39","2023-04-22 08:32:49","Survey Preview","","100","610","True","2023-04-22 08:32:51","R_2fdMw57Sd6hKacE","","","","","51.5145","4.4331","preview","EN","5","Original","Increasing and Decreasing Motor and Cognitive Output: A Model of General Action and Inaction Goals","writing down thoughts task","action related cognition","True","1","98","The measure is not a scale","No","","","","True","","False","True","True","True","False","Not Clearly Stated","","False","False","Not applicable","Not applicable","Not Apllicable (only report this if psychometric evidence would not be possible for this measure, otherwise report as None)","","Not applicable","Not applicable","Not applicable","True","None Reported","","","","","","",""
"2023-04-22 08:32:56","2023-04-22 08:34:32","Survey Preview","","100","96","True","2023-04-22 08:34:34","R_1OV5Mgu5DxqXhQF","","","","","51.5145","4.4331","preview","EN","5","Original","Increasing and Decreasing Motor and Cognitive Output: A Model of General Action and Inaction Goals","thought listing task","inaction cognition","True","2","98","The measure is not a scale","No","","","","True","","False","True","True","True","False","Not Clearly Stated","","False","False","Not applicable","Not applicable","Not Apllicable (only report this if psychometric evidence would not be possible for this measure, otherwise report as None)","","Not applicable","Not applicable","Not applicable","True","None Reported","","","","","","",""
"2023-04-22 08:37:40","2023-04-22 08:48:03","Survey Preview","","100","623","True","2023-04-22 08:48:05","R_3iyt7bxmmgEPcLJ","","","","","51.5145","4.4331","preview","EN","5","Original","The Effect of Global Versus Local Processing Styles on Assimilation Versus Contrast in Social Judgment","impression formation task with aggression measurements","aggressiveness rating","True","1","88","multiple item measure","No","Other","item correlation","0.63","False","","True","True","True","True","False","True, namely:","f Srull & Wyer’s (1979) person perception task","True","True","False","False","None","","True","True","True","True","None Reported","","","","","","",""
"2023-04-22 08:48:12","2023-04-22 08:58:10","Survey Preview","","100","597","True","2023-04-22 08:58:11","R_3nbVPLePsIXN2bj","","","","","51.5145","4.4331","preview","EN","5","Original","Detecting the Snake in the Grass Attention to Fear-Relevant Stimuli by Adults and Young Children","threatening image identification task from this study","atency in finding fear target","False","1","48","multiple item measure","No","Not Reported","","","True","","True","True","True","True","False","False, materials were newly developped for this study","","True","False","False","False","None","","True","True","Not applicable","False","False","","","","","","",""
"2023-04-22 08:58:47","2023-04-22 09:10:43","Survey Preview","","100","716","True","2023-04-22 09:10:45","R_2zoQgNaQJEmgSyJ","","","","","51.5145","4.4331","preview","EN","5","Original","Why Do Implicit and Explicit Attitude Tests Diverge? The Role of Structural Fit","indirect rating procedure ","indirect racially biased rating","False","1","71","multiple item measure","No","Not Reported","","","Not Applicable","","True","False","True","True","True","True, namely:","affect misattribution procedure (AMP; Payne, Cheng, Govorun, & Stewart, 2005)","True","True","False","True","None","","True","True","Not applicable","False","True","No modification","No modification","No modification","No modification","No modification","No modification","Before"
"2023-04-22 09:10:52","2023-04-22 09:13:49","Survey Preview","","100","176","True","2023-04-22 09:13:51","R_3sp3IWuDKFEnxez","","","","","51.5145","4.4331","preview","EN","5","Original","Why Do Implicit and Explicit Attitude Tests Diverge? The Role of Structural Fit","direct rating procedure","direct racially biased rating","True","2","71","multiple item measure","No","Not Reported","","","Not Applicable","","True","False","True","True","True","True, namely:","affect misattribution procedure (AMP; Payne, Cheng, Govorun, & Stewart, 2005)","True","True","False","True","None","","True","True","Not applicable","False","True","No modification","No modification","No modification","No modification","No modification","No modification","Before"
"2023-04-22 09:15:22","2023-04-22 09:25:37","Survey Preview","","100","615","True","2023-04-22 09:25:38","R_2PjVL18rgZ89heR","","","","","51.5145","4.4331","preview","EN","5","Original","Why People Are Reluctant to Tempt Fate","likelihood of being selected to answer a quesiton in a lecture scenario","belief in tempting fate","False","1","120","1 item measure","No","","","","True","","False","False","True","True","False","Not Clearly Stated","","False","False","Not applicable","Not applicable","Not Apllicable (only report this if psychometric evidence would not be possible for this measure, otherwise report as None)","","True","True","Not applicable","Not applicable","None Reported","","","","","","",""
"2023-04-22 10:53:37","2023-04-22 11:09:27","Survey Preview","","100","950","True","2023-04-22 11:09:29","R_2BkyXCzO1GGN3Ip","","","","","51.5145","4.4331","preview","EN","5","Original","A Needs-Based Model of Reconciliation: Satisfying the Differential Emotional Needs of Victim and Perpetrator as a Key to Promoting Reconciliation","willingness to reconcile questionnaire from this study","willingness to reconcile","False","1","94","multiple item measure","Yes","alpha","","0.74","True","","True","False","True","True","True","False, materials were newly developped for this study","","True","False","False","False","None","","True","True","True","False","True","No modification","No modification","No modification","No modification","No modification","No modification","Before"
"2023-04-22 11:29:19","2023-04-22 11:38:58","Survey Preview","","100","579","True","2023-04-22 11:39:00","R_uqXoZ6Sd023j929","","","","","51.5145","4.4331","preview","EN","5","Original","A Social Functional Approach to Emotions in Bargaining: When Communicating Anger Pays and when it Backfires ","ultimatum game with happy or angry fictional respondent","number of chips offered","False","1","114","1 item measure","No","","","","Not Applicable","","","True","True","True","False","True, namely:","an ultimatum bargaining game along the lines of previous research on asymmetric information (e.g., Van Dijk & Vermunt, 2000)","False","False","Not applicable","Not applicable","Not Apllicable (only report this if psychometric evidence would not be possible for this measure, otherwise report as None)","","True","True","Not applicable","True","True","False","","False","","False","","Before"
"2023-04-22 11:39:30","2023-04-22 11:47:58","Survey Preview","","100","508","True","2023-04-22 11:47:59","R_OE7EgCfXKdxaXqF","","","","","51.5145","4.4331","preview","EN","5","Original","The Value of Believing in Free Will Encouraging a Belief in Determinism Increases Cheating","the Free Will and Determinism scale (FWD; Paulhus & Margesson, 1994)","belief in free will","False","1","30","multiple item measure","Yes","Not Reported","","","True","the Free Will and Determinism scale (FWD; Paulhus & Margesson, 1994)","True","False","True","True","False","True, namely:","the Free Will and Determinism scale (FWD; Paulhus & Margesson, 1994)","True","False","False","False","None","","False","False","False","False","None Reported","","","","","","",""
"2023-04-22 11:48:06","2023-04-22 11:51:48","Survey Preview","","100","221","True","2023-04-22 11:51:49","R_26mukuK9sYUK9n6","","","","","51.5145","4.4331","preview","EN","5","Original","The Value of Believing in Free Will: Encouraging a Belief in Determinism Increases Cheating","computer based mental arithmatic task with cheating option ","tendency to cheat","False","2","30","The measure is not a scale","Yes","","","","True","","False","True","True","True","True","True, namely:","(von Hippel, Lakin, & Shakarchi, 2005)","False","False","Not applicable","Not applicable","Not Apllicable (only report this if psychometric evidence would not be possible for this measure, otherwise report as None)","","True","Not applicable","Not applicable","True","None Reported","","","","","","",""
"2023-04-22 14:47:28","2023-04-22 14:54:59","Survey Preview","","100","451","True","2023-04-22 14:55:01","R_2trItgPvxGC8ei3","","","","","51.5145","4.4331","preview","EN","2","Replication"," INCIDENTAL ENVIRONMENTAL ANCHORS (Critcher & Gilovich, 2008, Study 2)","estimated percentage of phone sales from foreign market to new question from n Critcher and Gilovich (2008)","effect of incidental anchors on rating","False","1","6286","1 item measure","No","","","","True","","False","True","True","True","False","True, namely:","estimated percentage of phone sales from foreign market to new question from n Critcher and Gilovich (2008)","True","True","Not applicable","Not applicable","Not Apllicable (only report this if psychometric evidence would not be possible for this measure, otherwise report as None)","","True","True","Not applicable","Not applicable","True","True","False","False","","No modification","No modification","Before"
"2023-04-22 15:00:05","2023-04-22 15:04:27","Survey Preview","","100","262","True","2023-04-22 15:04:29","R_2xV1Qsnfjy6GXEo","","","","","51.5145","4.4331","preview","EN","2","Replication","LIBERALS AND CONSERVATIVES RELY ON DIFFERENT SETS OF MORAL FOUNDATIONS (Graham, Haidt, & Nosek, 2009, Study 1)","moral foundation questionnaire","binding moral foundations","True","2","6966","multiple item measure","Yes","Not Reported","","","False","","False","True","True","True","False","True, namely:","moral foundations questionnaire used in Graham, Haidt, & Nosek, 2009, Study 1","False","True","False","False","None","","True","True","False","False","True","False","","False","False","True","True","Before"
"2023-04-22 15:05:35","2023-04-22 15:14:15","Survey Preview","","100","519","True","2023-04-22 15:14:17","R_shzv4dugxLQrkml","","","","","51.5145","4.4331","preview","EN","2","Original","Liberals and Conservatives Rely on Different Sets of Moral Foundations","moral foundations questionnaire","fairness","True","2","1613","multiple item measure","Yes","alpha","","0.67","True","","True","True","True","False","True","False, materials were newly developped for this study","","True","True","True","True","Exploratory Factor Analysis","","True","True","False","True","False","","","","","","",""
"2023-04-22 15:14:25","2023-04-22 15:16:28","Survey Preview","","100","122","True","2023-04-22 15:16:30","R_3Ep9vNkuJudZieY","","","","","51.5145","4.4331","preview","EN","2","Original","Liberals and Conservatives Rely on Different Sets of Moral Foundations","moral foundations questionnaire","Ingroup","True","3","1613","multiple item measure","Yes","alpha","","0.59","True","","True","True","True","False","True","False, materials were newly developped for this study","","True","True","True","True","Exploratory Factor Analysis","","True","True","False","True","False","","","","","","",""
"2023-04-22 15:17:12","2023-04-22 15:20:11","Survey Preview","","100","178","True","2023-04-22 15:20:14","R_2PjszfCsVeEjhyu","","","","","51.5145","4.4331","preview","EN","2","Original","Liberals and Conservatives Rely on Different Sets of Moral Foundations","moral foundations questionnaire","authority","True","4","1613","multiple item measure","Yes","alpha","","0.30","True","","True","True","True","False","True","False, materials were newly developped for this study","","True","True","True","True","Exploratory Factor Analysis","","True","True","False","True","False","","","","","","",""
"2023-04-22 15:20:28","2023-04-22 15:22:35","Survey Preview","","100","126","True","2023-04-22 15:22:39","R_3lQRSeOjNXObYdH","","","","","51.5145","4.4331","preview","EN","2","Original","Liberals and Conservatives Rely on Different Sets of Moral Foundations","Moral Foundations questionnaire","purity","True","5","1613","multiple item measure","Yes","alpha","","0.70","True","","True","True","True","False","True","False, materials were newly developped for this study","","True","True","True","True","Exploratory Factor Analysis","","True","True","False","True","False","","","","","","",""
"2023-04-22 15:32:26","2023-04-22 15:37:16","Survey Preview","","100","289","True","2023-04-22 15:37:18","R_26b6gyVU5AGyjUR","","","","","51.5145","4.4331","preview","EN","2","Replication","THE LOCAL-LADDER EFFECT AND SUBJECTIVE WELL-BEING (Anderson, Kraus, Galinsky & Keltner, 2012, Study 3).","e (Watson, Clark, & Tellegen, 1988).","negative affect","True","3","6905","multiple item measure","No","Not Reported","","","False","e (Watson, Clark, & Tellegen, 1988).","True","True","True","True","False","True, namely:","e (Watson, Clark, & Tellegen, 1988).","True","False","False","False","None","","False","False","False","True","None Reported","","","","","","",""
"2023-04-22 15:39:21","2023-04-22 15:43:26","Survey Preview","","100","245","True","2023-04-22 15:43:28","R_10CKR5cmAfBXLCH","","","","","51.5145","4.4331","preview","EN","2","Replication","ASSIMILATION AND CONTRAST EFFECTS IN PART-WHOLE QUESTION SEQUENCES: A CONVERSATIONAL LOGIC ANALYSIS (Schwarz, Strack & Mai, 1991, Study 1)","relationship satisfaction question","specific satisfaction","False","2","7460","1 item measure","No","","","","False","","True","True","True","True","True","True, namely:","specific life satisfaction question from (Schwarz, Strack & Mai, 1991, Study 1)","True","False","Not applicable","Not applicable","Not Apllicable (only report this if psychometric evidence would not be possible for this measure, otherwise report as None)","","True","True","Not applicable","Not applicable","True","No modification","No modification","True","False","True","False","Before"
"2023-04-22 15:47:10","2023-04-22 15:50:11","Survey Preview","","100","181","True","2023-04-22 15:50:13","R_AptoBoYocJ5OBEt","","","","","51.5145","4.4331","preview","EN","2","Replication","HOW WARM DAYS INCREASE BELIEF IN GLOBAL WARMING (Zaval, Keenan, Johnson & Weber, 2014, Study 3A)","global warming belief question from (Zaval, Keenan, Johnson & Weber, 2014, Study 3A)","global warming belief","True","2","4204","1 item measure","No","","","","False","","True","True","True","True","True","True, namely:","global warming belief question from (Zaval, Keenan, Johnson & Weber, 2014, Study 3A)","True","True","Not applicable","Not applicable","Not Apllicable (only report this if psychometric evidence would not be possible for this measure, otherwise report as None)","","True","True","Not applicable","Not applicable","True","No modification","No modification","True","True","True","True","Before"
"2023-04-22 15:51:05","2023-04-22 15:54:53","Survey Preview","","100","227","True","2023-04-22 15:54:54","R_30nQwqg0wXJkJPU","","","","","51.5145","4.4331","preview","EN","3","Replication","It feels like yesterday: self­esteem, valence of personal past experiences, and judgments of subjective distance (Ross, & Wilson, 2002, Study 2)","Subjective distance of time question","subjective feeling of time passing","False","3","3136","1 item measure","Unclear (Unclear can mean: significant effect but in different direction than the hypothesis/hypotheses; some effects significant some not; other atypical qualifications)","","","","True","","True","True","False","True","","True, namely:","Subjective distance question from Ross, & Wilson, 2002","True","True","Not applicable","Not applicable","Not Apllicable (only report this if psychometric evidence would not be possible for this measure, otherwise report as None)","","False","True","Not applicable","Not applicable","False","","","","","","",""
"2023-04-24 14:17:41","2023-04-24 14:27:30","Survey Preview","","100","589","True","2023-04-24 14:27:32","R_3G23yfgfWTa35Ul","","","","","51.5145","4.4331","preview","EN","1","Original","the current status of american public opinion","question of letting american and russian newspapers be published across countries","order effects","False","1","","1 item measure","Yes","","","","True","","False","False","True","False","True","Not Clearly Stated","","True","False","Not applicable","Not applicable","Not Apllicable (only report this if psychometric evidence would not be possible for this measure, otherwise report as None)","","True","True","Not applicable","Not applicable","None Reported","","","","","","",""
